LocId,LocName,Lon,Lat,OnStreet,City,ZipCode
43962,SK Hamar Naturskole,11078343,60791497,Stangevegen,HAMAR,2317
43963,Mat Romsdalssetra,10194624,62259547,Einunddalen,Grimsbu,2582
43964,Sk Nydalen videregående skole,10762855,59950564,Nydalsveien,"OSLO, Oslo",484
43965,FRI Møteplassen,11558057,60885480,LÆRERSKOLEALLEEN,"ELVERUM, Elverum",2408
43966,FriTrysilelva camping ANS,12275290,61304089,NULL,Trysil,2420
43967,Arb Helio AS,10935725,60878263,STRANDVEGEN,"BRUMUNDDAL, Ringsaker",2380
43968,Mat Furuhaugli,9370581,62153002,NULL,Dombås,2660
43969,OFF Løten kommune,11344627,60817559,BERGSVEVEGEN,"LØTEN, Løten",2340
43970,OFF Nord-Odal kommune,11540877,60391568,KIRKEVEGEN,"SAGSTUA, Nord-Odal",2120
43971,OFF Os i Østerdalen,11228458,62495515,RYTRØA,"OS I ØSTERDALEN, Os",2550
43972,Reh Åsli ridesenter,11161000,60857186,GÅSBUVEGEN,"INGEBERG, Hamar",2323
43973,Sk Brumunddal arbeids- og opplæringssenter,10943082,60884518,BRUGATA,"BRUMUNDDAL, Ringsaker",2380
43974,Akt Brumunddal motor og aktivitetssenter,10929750,60886218,STRANDSAGVEGEN,"BRUMUNDDAL, Ringsaker",2380
43975,Hår Bente`s salong,11999178,60192119,STORGATA,"KONGSVINGER, Kongsvinger",2212
43976,Hår Salong Saxen,12265870,61312457,LØKJAVEGEN,"TRYSIL, Trysil",2420
43977,Bu Bohus Tynset,10780361,62275997,PARKVEIEN,"TYNSET, Tynset",2500
43979,Plo Enan Trygdesenter,10324577,62565919,0437/166/41/0,"KVIKNE, Tynset",2512
43980,SK Høyskolen i Hedmark,11373891,61136078,TELTHUSVEIEN,"RENA, Åmot",2450
43981,Furutoppen Avlastningsbolig,11027481,60811977,FURUBERGVEGEN,"HAMAR, Hamar",2316
43983,Sk Helsepedagogisk Steinerskole vgs.,11102668,60777422,Rudolf Steiners veg,"OTTESTAD, Stange",2312
43984,Sk Steinerskolen på Hedemarken vgs.,11102668,60777422,Rudolf Steiners veg,"OTTESTAD, Stange",2312
43985,Sk Norges Toppidrettsgymnas Kongsvinger,12005425,60191290,MARKENSVEGEN,"KONGSVINGER, Kongsvinger",2212
43986,Sk Eda gymnasieskola,0,0,Torget,NULL,NULL
43987,Sk Åkershagan O/A voksenopplæring,11116353,60787532,0417/210/40/0,"OTTESTAD, Stange",2312
43989,Sk Stange vgs. avd. Åkershagan,11116353,60787532,0417/210/40/0,"OTTESTAD, Stange",2312
43990,Sk Midt-Østerdal vgs. avd. Nordstumoen,11002575,61567649,NORDSTUMOEN,"KOPPANG, Stor-Elvdal",2480
43991,Mat Milano Kongsvinger,12003237,60186991,GLOMMENGATA,"KONGSVINGER, Kongsvinger",2211
43992,Mat Milano Skarnes,11681981,60255216,STASJONSVEGEN,"SKARNES, Sør-Odal",2100
43993,"Bu Sport 1, (Varebørsen) Elverum",11561269,60882372,STORGATA,"ELVERUM, Elverum",2408
43994,"Bu Fokus Sport, Flisa",12010440,60611370,KAFFEGATA,"FLISA, Åsnes",2270
43995,"Bu Sport 1 Sentrum Sport, Trysil",12264223,61315487,STORVEGEN,"TRYSIL, Trysil",2420
43996,"Mat Mona Lisa Pizzeria og Restaurant, F...",12013169,60612896,SUNDMOEN,"FLISA, Åsnes",2270
43997,"Bu Post i butikk, Skarnes",11680528,60255099,BRUVEGEN,"SKARNES, Sør-Odal",2100
43998,"Bu Post i butikk, Brandval",12015512,60317336,GOGGESTREDET,"BRANDVAL, Kongsvinger",2219
43999,"Bu Post i butikk, Austmarka",12321896,60096697,MØLLEVEGEN,"AUSTMARKA, Kongsvinger",2224
44000,"Bu Post i butikk, Langeland (Kongsv)",11977944,60200496,KRISTIAN WALBYS VEG,"KONGSVINGER, Kongsvinger",2212
44001,Bu Mosenteret (post i butikk),11640115,60425232,ENGVEGEN,"GARDVIK, Nord-Odal",2133
44002,"Bu Post i butikk, Rasta (Kongsv)",12018600,60179341,RASTAVEGEN,"KONGSVINGER, Kongsvinger",2211
44003,Sk Voksenopplæringen Dovre,9121142,62075081,NULL,"DOMBÅS, Dovre",2662
44004,Hår Hårfin,12003492,60186961,GLOMMENGATA,"KONGSVINGER, Kongsvinger",2211
44005,Hår Frisørsalongen Hårfin v/Heidi Sem,11998798,60191733,STORGATA,"KONGSVINGER, Kongsvinger",2212
44006,"Hår Hårologi, Skarnes",11682507,60254663,STASJONSVEGEN,"SKARNES, Sør-Odal",2100
44007,"Akt Frelsesarmeen, Elverum",11567108,60880364,FRYDENLUNDVEGEN,"ELVERUM, Elverum",2406
44008,Plo Skjervum dagsenter,10577175,60369621,SYKEHJEMSVEGEN,"GRAN, Gran",2750
44009,Dagspa Hvilvingene,11076516,60793896,VANGSVEGEN,"HAMAR, Hamar",2317
44010,Akt Bøndenes hus Brandval,12016104,60318194,GOGGESTREDET,"BRANDVAL, Kongsvinger",2219
44011,Krk Tolga Kirke,10993980,62415640,0436/56/42/0,"TOLGA, Tolga",2540
44012,Sam Druidenes Hus Hernes,11632351,60925859,HERNESVEGEN,"HERNES, Elverum",2410
44013,MAT Egon Lillehammer,10462361,61117177,ELVEGATA,"LILLEHAMMER, Lillehammer",2609
44014,Bhg Lia barnehage,11982810,60186042,BÆREIAVEGEN,"KONGSVINGER, Kongsvinger",2208
44015,Tl Finn Sindre Aas,11083431,60796157,VANGSVEGEN,"HAMAR, Hamar",2317
44016,Bu Sentrumsgården på Skarnes,11683097,60253473,ØGARDSVEGEN,"SKARNES, Sør-Odal",2100
44017,Fot Clinique Den Gode Fe,11374460,61133034,SJØGATA,"RENA, Åmot",2450
44018,Arb Grilstad AS,10930450,60887525,RINGSAKERVEGEN,"BRUMUNDDAL, Ringsaker",2380
44019,Hår Team Frisører Hamar,11071944,60794580,TORGGATA,"HAMAR, Hamar",2317
44020,Bu Husfliden Hamar,11072655,60794484,TORGGATA,"HAMAR, Hamar",2317
44021,Krk Gjesåsen kirke,12024586,60678424,ØSTRE GJESÅSVEG,"GJESÅSEN, Åsnes",2280
44022,Fri Presterudhallen,11033455,60806239,KORNSILOVEGEN,"HAMAR, Hamar",2316
44023,PUB Barak,11074386,60793115,TORGGATA,"HAMAR, Hamar",2317
44024,Krk Tynset misjonshus,10772866,62272479,RAMM ØSTGAARDS GATE,"TYNSET, Tynset",2500
44025,Tl Hembre,11069818,60795264,TORGGATA,"HAMAR, Hamar",2317
44026,Brukshuset Hamar,11053065,60798368,STORMYRVEGEN,"HAMAR, Hamar",2315
44027,Tl Tommy Stenshol Kirkenær,12058030,60456399,STASJONSV.,"KIRKENÆR, GRUE",2260
44028,Arb ScanPole AS,11236902,60778475,LINJEVEGEN-ILSENG,"ILSENG, Stange",2344
44029,Hot Radisson Blue Resort Trysil,12242888,61308224,Hotellvegen,"TRYSIL, Trysil",2420
44030,Mat Emmas Kafè,12122931,59985248,RÅDHUSVEGEN,"SKOTTERUD, Eidskog",2230
44031,"Bu Jysk, Brumunddal",10946317,60884937,STAMPENVEGEN,"BRUMUNDDAL, RINGSAKER",2380
44032,Morastua,11047530,61571970,STORGATA,"KOPPANG, Stor-Elvdal",2480
44033,If Skadeforsikring Hamar,11074854,60793946,GRØNNEGATA,"HAMAR, Hamar",2317
44034,Folldal Næringshage,9987288,62138897,Gulhuset,"FOLLDAL, Folldal",2580
44035,Krk Alvdal Kirkekontor,10634218,62108546,NULL,Alvdal,2560
44036,Bhg Solkroken barnehage,11569234,60861097,JOHAN FALKBERGETS VEG,"ELVERUM, Elverum",2407
44067,Sk Nordre Land Læringssenter,10079583,60839337,NEDRE SMEBYVEG,"DOKKA, NORDRE LAND",2870
44068,Avl Avlastningssenter Naustet (Vika),0,0,NULL,NULL,NULL
44069,Avl  Avlastningssenter Naustet (Vika),11116353,60787532,0417/210/40/0,"OTTESTAD, Stange",2312
44070,Arkoveien Autocenter AS,12013198,60183801,TAJEVEGEN,"KONGSVINGER, Kongsvinger",2211
44071,Sk Sønsthagen Voksenopplæring avd. Vest...,12272567,61300311,Vestsideveien,"TRYSIL, TRYSIL",2420
44072,Hot Savalen Hotell og Apartments,10530875,62309632,0437/124/328/0,TYNSET,2500
44073,Sk Elverum Læringssenter,11558060,60885480,LÆRERSKOLEALLEEN,"ELVERUM, ELVERUM",2408
44074,Ringsaker AO senter,10940182,60882659,NYGATA,BRUMUNDDAL,2380
44075,Sk Åsnes Opplæringssenter,12050951,60577413,KVESETMOEN,"ARNEBERG, Åsnes",2266
44076,Sk Wang Toppidrettsgymnas,11038109,60801674,Kornsilovegen,HAMAR,2316
44077,Atleten,10939568,60881543,NYGATA,BRUMUNDDAL,2380
44078,Sk Brufoss,10767288,60953781,ÅSMARKVEGEN,MOELV,2390
44079,Sk Fagernes Åsen,10753126,61026198,KAUSERUDVEGEN,Ringsaker,NULL
44080,Sk Gjøvikregionen International school,10677855,60787514,STUDIEVEGEN,"GJØVIK, Gjøvik",2815
44081,Sk Søndre Land Voksenopplæring avd Grim...,10334864,60568866,Randsfjordvegen,"Enger, Søndre Land",2866
44082,Sk Søndre Land Voksenopplæring avd Sølve,10340593,60702391,Industrivegen,"Hov, Søndre Land",2860
44083,Sk Raufoss sk,10599607,60723874,Nysethvegen,"RAUFOSS, VESTRE TOTEN",2830
44084,Parken kjøpesenter,11680299,60253780,STASJONSVEGEN,SKARNES,2100
44085,Kiwi Skarnes,11682887,60254654,STASJONSVEGEN,SKARNES,2100
44086,Sk Brandbu barneskole,10513326,60422488,Nobels gate,"BRANDBU, GRAN",2760
44087,Sk Fjeldmora skole avd Ottestad,11161147,60781469,Peter Skredders veg,"OTTESTAD, Stange",2312
44088,Sk NTG-USK Kongsvinger,12005419,60191287,Markensvegen,KONGSVINGER,2212
44089,Sk Nord-Gudbrandsdal vgs - Dombås,9120611,62075266,Lars Moens veg,DOMBÅS,2660
44090,Sk Ringsaker vgs. Strandsagvegen,10924677,60885176,Strandsagvegen,BRUMUNDDAL,2383
44091,Sk GIV,12018123,60173998,Otervegen,KONGSVINGER,2211
44092,SK Hamar Læringssenter,11067617,60795273,Torggata,HAMAR,2317
44093,Ruud gård,10489962,61052118,Turistvegen,BRØTTUM,2372
44094,Sk Nord-Aurdal usk avd Røn,9056307,61046329,Rønsvegen,RØN,2960
44095,Sk NTG usk Lillehammer,10473077,61124706,KLEIVBAKKEN,"LILLEHAMMER, LILLEHAMMER",2618
44096,Sk Wang ungdomsskole,11038109,60801674,Kornsilovegen,HAMAR,2316
44097,Sk Lom vaksenopplæring,8563700,61838751,Bergomsvegen,"LOM, LOM",2686
44098,Sk Moelv skole,10695782,60928535,Skolevegen,MOELV,2390
44099,Moelv skole,10695782,60928535,Skolevegen,MOELV,2390
44100,Sk Skjåk barne- og ungdomsskole,8262255,61883868,<null>,SKJÅK,2690
44101,Sk Alvdal barneskole,10644411,62103558,Sjulhusveien,ALVDAL,2560
44102,Sk Vestre Toten usk,10607260,60716814,PRØVENVEGEN,"RAUFOSS, VESTRE TOTEN",2830
44103,Sk Glommasvingen skole,11670276,60257778,Skolevegen,SKARNES,2100
44104,Sk Ydalir skole,11579650,60892366,Granittgata,"ELVERUM, Elverum",2413
44105,Sk Nordre Ål sk,10465056,61132755,GJØRTLERVEGEN,"LILLEHAMMER, LILLEHAMMER",2618
44106,Sk Kongsvinger Montessori skole,12018305,60173500,Otervegen,KONGSVINGER,2211
44107,Sk Create Lillehammer kreative videregå...,10466655,61116008,BRYGGERIGATA,LILLEHAMMER,2609
44108,Sk Limpi Music,10463012,61115356,KIRKEGATA,LILLEHAMMER,2609
44109,SK Storsteigen vgs avd. Nordstumoen,11002576,61567647,Nordstumoen,KOPPANG,2480
10013,Sy Asker Og Bærum Sykehus,10510570,59898080,SOGNEPREST MUNTHE-KAAS VEI,"GJETTUM, Bærum",1346
10015,Rtg Convis,10564426,59904737,KIRKEVEIEN,"HØVIK, BÆRUM",1363
10016,Arb Daleløkken Bo Og Arb.,10387070,59842133,SOLLIVEIEN,"ASKER, ASKER",1384
10032,Akt Gullhella Aktivitetssenter,10443744,59813657,GAMLE RØYKENVEI,"ASKER, ASKER",1386
10038,Kom Hauger Verksted,10490592,59904161,LØXAVEIEN,"RUD, BÆRUM",1351
10057,Kom Asker Bandage,10438263,59834378,ERTELØKKA,"ASKER, ASKER",1384
10071,Rtg Asker Produkt,10420145,59831782,GAMLE BORGENVEI,"ASKER, ASKER",1385
10076,Rtg Aurora,10563608,59907635,KIRKEVEIEN,"HØVIK, BÆRUM",1363
10085,Plo Bekkestua Eldresenter,10587072,59916159,BÆRUMSVEIEN,"BEKKESTUA, BÆRUM",1357
10097,Arb Vollen Arbeidssenter,10476702,59805265,VOLLENVEIEN,"VOLLEN, ASKER",1390
10098,Sk Berger skole,11075854,61893828,NULL,"RENDALEN, RENDALEN",2485
10100,Akt Bergsmarksetra,10353560,59839307,SOLLIVEIEN,"ASKER, ASKER",1384
10127,Akt Myrvangveien,10567851,59917604,MYRVANGVEIEN,HASLUM,1344
10129,Kom Mølla Kompetansesenter,10509639,59891732,INDUSTRIVEIEN,"SANDVIKA, BÆRUM",1337
10143,Sy Martina Hansen Hospital,10508290,59898259,DØNSKIVEIEN,"GJETTUM, BÆRUM",1346
10144,Reh Godthaab,10553637,59928644,GAMLE RINGERIKSVEI,BEKKESTUA,1356
10148,Lsp Sophies Minde,10776241,59928682,TRONDHEIMSVEIEN,OSLO,570
10171,Rtg Torvkroken,10435971,59834797,TORVVEIEN,ASKER,1383
10190,Arb Bærum Asvo,10490592,59904161,LØXAVEIEN,RUD,1351
10199,Le Bærums Verk Senter,10501358,59940451,VERKSGATA,BÆRUMS VERK,1353
10212,Sy Dikemark Sykehus,10371617,59805604,DIKEMARKVEIEN,ASKER,1385
10239,Plo Dønski Bo Og Beh.,10504402,59901851,DØNSKIVEIEN,GJETTUM,1346
10272,Le Gml. Holmensenter,10489607,59855862,HOLMENGATA,NESBRU,1394
10293,Fri Helgerudhallen,10525312,59891636,RÅDMANN HALMRASTS VEI,"SANDVIKA, BÆRUM",1337
10304,Le Holmen Senter,10488279,59854370,VOGELLUND,NESBRU,1394
10305,Mat Holmenkollen Resturant,10667019,59960440,HOLMENKOLLVEIEN,"OSLO, OSLO",787
10321,Mat Jacob Cafe,10588699,59916043,GAMLE RINGERIKSVEI,"BEKKESTUA, BÆRUM",1357
10348,Sy Kronpr. M-Rthas Inst.,10776241,59928682,TRONDHEIMSVEIEN,OSLO,570
10351,Bu Holt Bakeri Skotterud,12122970,59986030,RÅDHUSVEGEN,"SKOTTERUD, EIDSKOG",2230
10352,Bu Lefdal Lys,10588341,59916310,GAMLE RINGERIKSVEI,"BEKKESTUA, BÆRUM",1357
10355,Le Liens Optiske,10525992,59890706,RÅDMANN HALMRASTS VEI,"SANDVIKA, BÆRUM",1337
10356,Le Liv Olsens Eft.,10587215,59916736,GAMLE RINGERIKSVEI,BEKKESTUA,1357
10490,Lsp Statens Senter For Epilepsi,10536366,59904332,G.F.HENRIKSENS VEI,"SANDVIKA, BÆRUM",1337
10495,Arb Søndre Borgen ?,10424915,59826775,SØNDRE BORGEN,BORGEN,1388
10541,Bu Østerås Senter,10607412,59943710,OTTO RUGES VEI,ØSTERÅS,1361
20034,Arb Villa Sandvigen,10774451,59823967,GAMLE MOSSEVEI,"SVARTSKOG, OPPEGÅRD",1420
20053,Le Arkaden Senter,10748313,59911600,KARL JOHANS GATE,OSLO,154
20175,Sia  sykehuset Innlandet Akershus (ahus...,10996045,59933757,SYKEHUSVEIEN,NORDBYHAGEN,1474
20243,Reh Sjømennenes Helseheim,10476134,59934165,RYKKINNVEIEN,"RYKKINN, BÆRUM",1349
20252,Sy Rh Rikshospitalet,10715690,59947942,SOGNSVANNSVEIEN,"OSLO, OSLO",27
20266,Le Hudlegekontoret I Moss,10664819,59431709,SKOLEGATA,"MOSS, MOSS",1532
20289,Le Volvat Medisinske Senter Oslo,10703769,59933697,BORGENVEIEN,"OSLO, OSLO",370
20376,Le Hudlegekontoret I Ski,10837134,59719421,IDRETTSVEIEN,"SKI, SKI",1400
20421,Le Røde Kors Klinikken I Oslo,10709437,59915130,FREDERIK STANGS GATE,OSLO,264
20426,Le Balder-Klinikken Oslo,10741042,59917597,MUNCHS GATE,OSLO,165
20446,Dr.wankel,10696674,59479758,KAMBOVEGEN,"MOSS, MOSS",1538
20449,Le Kronprinsesse Marthas Ins,10776241,59928682,TRONDHEIMSVEIEN,OSLO,570
20522,Reh Eiksåsen Ms-Hjem,10611740,59941426,EIKSVEIEN,"ØSTERÅS, BÆRUM",1361
20572,Sy Axess Elisabeth Sykehuset. Sykehus O...,10637739,59914647,LILLEAKERVEIEN,"OSLO, OSLO",283
20577,Sy Akutten Oslo,10738355,59911208,NEDRE VOLLGATE,"OSLO, OSLO",158
20587,Sy Sykehuset Gaustad I (oslo),10719324,59949364,SOGNSVANNSVEIEN,"OSLO, OSLO",320
30618,Sy Aker Sykehus,10790260,59938181,TRONDHEIMSVEIEN,"OSLO, OSLO",514
30831,Sy Lovisenberg Sykehus,10747042,59933259,LOVISENBERGGATA,OSLO,456
30836,Sy Stensby Sykehus,11192956,60382945,MINNESUND - GENERELL,MINNESUND,2092
30874,"Rtg Sentrum Røntgen Oslo, Stenersgata 1a",10749172,59913009,STENERSGATA,OSLO,155
31000,Le Omnia Røde Kors Klinikken,10709437,59915130,FREDERIK STANGS GATE,OSLO,264
31067,"Dr.sund,trygve",11053117,59955444,NITTEDALSGATA,"LILLESTRØM, SKEDSMO",2000
31174,Dr.fugleseth Kari Nissen,10959067,59942517,HANEBORGVEIEN,LØRENSKOG,1470
31186,Le Dovre Legesenter,9129175,62077186,NULL,DOMBÅS,2660
31187,Le Finstad Legesenter,10958016,59912988,LOSBYVEIEN,FINSTADJORDET,1475
31189,Bup Lillestrøm,11062712,59962644,C.J.HANSENS VEI,"KJELLER, SKEDSMO",2007
31228,Rtg Sentrum Røntgen Lillestrøm,11052710,59955540,NITTEDALSGATA,"LILLESTRØM, Skedsmo",2000
31230,Le Omnia Romeriksklinikken,11007304,59947287,STØPERIVEIEN,STRØMMEN,2010
31234,Le Vektertorget Legesent.,11045919,59954791,KIRKEGATA,LILLESTRØM,2000
31236,Le Legeformidlingen Lillestrøm,11052046,59958711,SKEDSMOGATA,"LILLESTRØM, SKEDSMO",2000
31255,Le Vestvollen Legesenter Skedsmo,11027327,59986503,PROST STABELS VEI,"SKEDSMOKORSET, SKEDSMO",2019
31303,Le Blystadlia Legesenter,11035313,59930905,GREVLINGVEGEN,BLYSTADLIA,2014
31305,Le Fjerdingby Legesenter,11065982,59925524,BJØRNHOLTHAGAN,FJERDINGBY,2008
31317,"Sk Mo Le Van,sandbekken U.skole",11061848,59930444,ØVRE RÆLINGSVEG,FJERDINGBY,2008
31393,Dr.dalelid Per Inge (nittedal),10870272,60053856,STASJONSVEIEN,NITTEDAL,1482
31398,Le Hakadal Legekontor,10760062,60117978,ÅNEBY SENTER,"HAKADAL, NITTEDAL",1488
31431,Le Frogner Legesenter,11101481,60024127,DUEVEGEN,"FROGNER, SØRUM",2016
31501,Le Glittreklinikken,10846016,60123281,GLITTREVEIEN,TØYENHAUGEN,1487
32004,Le Fjellhamar Legesenter,10989102,59938866,LØRDAGSRUDVEIEN,"FJELLHAMAR, LØRENSKOG",1472
32007,Le Haganlegene,10918428,59997427,HELLINGA,"HAGAN, NITTEDAL",1481
32086,Le Økern Legene,10804666,59928552,ØKERNVEIEN,"OSLO, OSLO",580
32088,Dr.goksøyr,11034946,59956559,DEPOTGATA,LILLESTRØM,2000
32098,Dr.mogstad,10742155,59924760,WALDEMAR THRANES GAT,OSLO,171
32099,"Dr.mo Le Van,dovrebygget,ræl.",11061848,59930444,ØVRE RÆLINGSVEG,FJERDINGBY,2008
32102,Le Nevrologgruppen,10736877,59917535,ST.OLAVS GATE,OSLO,166
32103,Le Øyelege Thommassen,10749135,59911151,KARL JOHANS GATE,OSLO,154
32109,Dr.f_rst,10748832,59912561,DRONNINGENS GATE,OSLO,154
32111,Le Øyenlege Salvesen,10728977,59914240,RUSELØKKVEIEN,"OSLO, OSLO",251
32113,Le Øyelege Wilhelmsen,11049612,59957268,BRØTERGATA,LILLESTRØM,2000
33000,"Dr.rudjord Bjørn,h",11049876,59955069,SOLHEIMSGATA,LILLESTRØM,2000
33011,Le Lillestrøm Legesenter,11062712,59962644,C.J.HANSENS VEI,"KJELLER, SKEDSMO",2007
33012,Dr.solveig Wilhelmsen,11049612,59957268,BRØTERGATA,LILLESTRØM,2000
33019,Le Løvenstad Legesenter,11028385,59937931,LØVENSTADVEGEN,LØVENSTAD,2006
33022,Reh Ahus Rehab,10993787,59935377,HAGASVINGEN,FJELLHAMAR,1472
33023,Le Strømmen Barnelegesenter,11010536,59948608,STRØMSVEIEN,STRØMMEN,2010
33025,Le Løvenstadtunet Legesenter,11028385,59937931,LØVENSTADVEGEN,LØVENSTAD,2006
33037,Dr.herman Hoff,11226958,59880099,HØLANDSVEIEN,GAN,1903
33038,Le Skedsmo Medisinske Senter As,11033637,60004215,PRESTHAGAVEIEN,"SKEDSMOKORSET, SKEDSMO",2020
33048,Le Øyelege Eldbjørg Johansen,10741254,59912795,KARL JOHANS GATE,OSLO,159
33053,"Le Andrologisk Senter, Kenneth Purvis.",10684814,59922431,DRAMMENSVEIEN,OSLO,277
33056,Dr.sundhagen,11042656,59955679,BROGATA,"LILLESTRØM, SKEDSMO",2000
33069,"Rtg Sentrum Røntgen Oslo, Kristian Augu...",10736930,59917158,KRISTIAN AUGUSTS GAT,OSLO,164
33073,Le Sentrum Øre/Nese/Hals A/S Oslo,10734839,59918253,TULLINS GATE,OSLO,166
33074,"Le Oslo Kommune, Legevakten",10758614,59916992,STORGATA,OSLO,182
33076,Dr.tore Langeland,10735159,59913101,FRIDTJOF NANSENS PLA,OSLO,160
33081,Le Øyelege Birkeland,10715976,59928836,BOGSTADVEIEN,OSLO,366
33082,Dr.nicolaisen,10741701,59913630,LILLE GRENSEN,OSLO,158
33090,Le Øyelege Nordahl,10715976,59928836,BOGSTADVEIEN,OSLO,366
33105,"Reh Gå Ut Senteret, 2090 Hurdal",11019726,60341082,NULL,"HURDAL, NANNESTAD",2090
33116,Sy Lillestrøm Sykehus,11050169,59952079,JERNBANEGATA,LILLESTRØM,2004
33122,Sy Ahus Sykehotell,10993787,59935377,HAGASVINGEN,FJELLHAMAR,1472
33123,Psy Ungdomspsykiatrisk Klinikk Akershus,10997232,59930200,SYKEHUSVEIEN,NORDBYHAGEN,1474
33124,Bup Lørenskog,10996045,59933757,NORDBYHAGAVEIEN,NORDBYHAGEN,1474
33127,Sy Hospice Lovisenberg,10743589,59930926,GEITMYRSVEIEN,OSLO,455
33133,Le Volla Legesenter,11046008,59962151,ODALSGATA,LILLESTRØM,2003
33138,Bhg Mortentjern,10936770,59983305,ØREKYTEVEIEN,HAGAN,1481
33139,Psy Lillestrøm Klinikken,11050127,59957215,ÅRÅSEN STADION,"LILLESTRØM, SKEDSMO",2000
33143,Le Økernklinikken Øre/Nese/Hals,10804666,59928552,ØKERNVEIEN,"OSLO, OSLO",580
33148,Le Lillestrøm Øre/Nese/Hals,11049876,59955069,SOLHEIMSGATA,LILLESTRØM,2000
33160,Le Øyelege Interoptikk As Nittedal,10880310,60046987,MATTIAS SKYTTERS VEI,NITTEDAL,1482
33162,Le Åsbråthen Legesenter,10784047,59827143,DYRETRÅKKET,OSLO,1251
33163,Le Øyenlege Eva Halland,10759593,59913393,GRØNLAND,OSLO,188
33168,Psy Bjerketun Behandlingshjem,10464606,59888441,SOPELIMKROKEN,SLEPENDEN,1341
33178,Le Øyelege Lange,10716308,59914170,DRAMMENSVEIEN,"OSLO, OSLO",271
33190,Psy 3 Psykologer,11172916,60139203,TRONDHEIMSVEGEN (JES,JESSHEIM,2050
33207,Lsp Sinsenklinikken,10795520,59928987,LØRENVEIEN,OSLO,580
33208,Le Dovrebygget Legesenter,11061848,59930444,ØVRE RÆLINGSVEG,FJERDINGBY,2008
33213,Bhg Løkenåsen,10960271,59919168,LØKENÅSVEIEN,"LØRENSKOG, LØRENSKOG",1473
33215,Psy Psykiatrisk Dagsenter,11048927,59954945,VOLDGATA,LILLESTRØM,2000
33229,Sk Aurdal sk,9410056,60925583,NULL,AURDAL,2910
33230,Sk Aurvoll sk,10306672,61314674,ØVRE GATE,"TRETTEN, ØYER",2635
33231,Sk Bagn sk,9548753,60823590,Tingvollbakkin,BAGN,2930
33232,Sk Barhaug sk,9729675,61598579,SALMAKERVEGEN,"VINSTRA, NORD-FRON",2640
33233,Sk Begnadalen sk,9782580,60648263,Valdresvegen,BEGNADALEN,2936
33235,Sk Bergerbakken sk,10355825,60238245,BUTTENTJERNSVEIEN,"JEVNAKER, JEVNAKER",3520
33236,Sk Biri usk,10606680,60952982,KRAGEBERGVEGEN,"BIRI, GJØVIK",2836
33237,Sk Biristrand sk,10488432,60999327,MIDTEKERVEGEN,"BIRISTRAND, GJØVIK",2837
33238,Sk Bjoneroa sk,10296139,60516333,NULL,BJONEROA,3522
33239,Sk Bjørklund sk (nedlagt),10485803,60465065,BLEIKENVEGEN,"BRANDBU, GRAN",2760
33241,Sk Bjørnsveen usk,10673680,60812530,KRONPRINS OLAVS VEG,GJØVIK,2819
33242,Sk Blomhaug sk,10648174,60787239,SKOLEVEGEN,"HUNNDALEN, GJØVIK",2827
33243,Sk Brandbu usk,10513988,60419744,Jens Røislies veg,"BRANDBU, GRAN",2760
33245,Sk Buvollen sk (nedlagt),10307267,61190752,NULL,FÅBERG,2625
33246,Sk Bøverbru sk,10680874,60664468,SKOLEVEIEN,BØVERBRU,2846
33248,Sk Dokka bsk,10073624,60838316,VILLAVEGEN,"DOKKA, NORDRE LAND",2870
33249,Sk Dokka usk,10074884,60839105,STORGATA,"DOKKA, NORDRE LAND",2870
33250,Sk Dokka vgs,10079583,60839337,NEDRE SMEBYVEG,"DOKKA, NORDRE LAND",2870
33251,Sk Dombås sk,9126313,62078109,Smiuvegen,DOMBÅS,2659
33252,Sk Dovre sk,9248888,61986103,Kongsvegen,DOVRE,2662
33253,Sk Dovre usk,9119985,62075242,Lars Moens veg,DOMBÅS,2660
33254,Sk Ekrom sk (nedlagt),10447616,61138484,EKRELYKKJA,"LILLEHAMMER, LILLEHAMMER",2624
33255,Sk Engesvea sk,10483687,61094966,JEAN HEIBERGS VEG,"LILLEHAMMER, LILLEHAMMER",2614
33256,Sk Engjom sk (nedlagt),10176194,61289632,NULL,SVINGVOLL,2652
